location	San Luis Rio Colorado	#65AD97
location	Hermosillo	#66AE96
location	Mazatlan	#66AE95
location	Honolulu County	#67AF94
location	Southwest Alaska	#68AF93
location	Northern Alaska	#68AF92
location	Interior Alaska	#69B091
location	Anchorage	#69B090
location	Southeast Alaska	#6AB18F
location	Coos County	#6BB18E
location	Clatsop County	#6BB18D
location	Josephine County	#6CB28C
location	Polk County OR	#6CB28C
location	Yamhill County	#6DB38B
location	Douglas County OR	#6EB38A
location	Columbia County OR	#6EB389
location	Washington County OR	#6FB488
location	Lane County OR	#70B487
location	Jackson County OR	#71B486
location	Marion County OR	#71B485
location	Multnomah County	#72B584
location	Clackamas County	#73B583
location	Klamath County	#74B583
location	Hood River County	#74B582
location	Jefferson County OR	#75B581
location	Wasco County	#76B680
location	Deschutes County	#77B67F
location	Umatilla County	#77B67E
location	Union County OR	#78B67D
location	Grays Harbor County	#79B77C
location	Clallam County	#7AB77C
location	Jefferson County WA	#7AB77B
location	Mason County WA	#7BB77A
location	Thurston County	#7CB879
location	Island County	#7DB878
location	Cowlitz County	#7DB877
location	Kitsap County	#7EB876
location	Clark County WA	#7FB975
location	Lewis County WA	#80B974
location	Pierce County WA	#80B974
location	Snohomish County	#81B973
location	King County	#82BA72
location	Skagit County	#82BA71
location	Whatcom County	#83BA70
location	Kittitas County	#84BA6F
location	Yakima County	#85BA6F
location	Chelan County	#86BB6E
location	Douglas County WA	#87BB6D
location	Grant County WA	#87BB6C
location	Franklin County WA	#88BB6C
location	Walla Walla County	#89BB6B
location	Adams County WA	#8ABB6A
location	Lincoln County WA	#8BBB6A
location	Stevens County	#8CBB69
location	Spokane County	#8CBC68
location	Asotin County	#8DBC67
location	Humboldt County	#8EBC67
location	Sonoma County	#8FBC66
location	Marin County	#90BC65
location	San Francisco County	#91BC64
location	Yolo County	#91BC64
location	Contra Costa County	#92BC63
location	Alameda County	#93BD62
location	Santa Clara County	#94BD62
location	Sacramento County	#95BD61
location	San Joaquin County	#96BD60
location	Monterey County CA	#96BD5F
location	Placer County	#97BD5F
location	San Luis Obispo County	#98BD5E
location	Tuolumne County	#99BD5D
location	Santa Barbara County	#9ABD5C
location	Fresno County	#9BBE5C
location	Madera County	#9CBE5B
location	Ventura County	#9CBE5B
location	Tulare County	#9DBE5A
location	Kern County	#9EBE5A
